hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,Cost
"City Hotel",1,57,2019,October,44,28,0,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,85.5,0,3,Canceled,17/09/2019,0.3,12.99
"City Hotel",1,65,2019,October,44,28,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,97.33,0,2,Canceled,28/08/2019,0.3,12.99
"City Hotel",1,64,2019,October,44,30,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,76.5,0,0,Canceled,28/08/2019,0.1,12.99
"City Hotel",1,99,2019,October,44,30,2,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",3,NULL,0,Transient,65,0,0,Canceled,12/10/2019,0.3,12.99
"City Hotel",1,100,2019,October,44,31,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62,0,0,Canceled,19/10/2019,0.1,12.99
"City Hotel",1,100,2019,October,44,31,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,60,0,0,Canceled,06/10/2019,0.1,12.99
"City Hotel",1,75,2019,October,44,31,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,76.5,0,1,Canceled,06/10/2019,0.3,12.99
"City Hotel",1,78,2019,October,44,31,3,6,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,89.25,0,1,Canceled,10/10/2019,0.3,12.99
"City Hotel",1,80,2019,November,45,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",NULL,37,60,Transient,111,0,0,Canceled,13/10/2019,0.1,17.99
"City Hotel",1,82,2019,November,45,2,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,1,Canceled,08/10/2019,0.3,12.99
"City Hotel",1,123,2019,November,45,6,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,60,0,0,Canceled,03/11/2019,0.1,12.99
"City Hotel",1,85,2019,November,45,7,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",37,NULL,60,Transient,111,0,0,Canceled,13/10/2019,0.1,17.99
"City Hotel",1,233,2019,November,45,7,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,60,0,0,Canceled,21/10/2019,0.1,12.99
"City Hotel",1,63,2019,November,46,9,1,4,2,0,1,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,91.63,0,2,Canceled,15/09/2019,0.3,12.99
"City Hotel",1,55,2019,November,46,9,1,4,2,0,1,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,79.2,0,2,Canceled,17/09/2019,0.3,12.99
"City Hotel",1,67,2019,November,46,10,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",9,NULL,0,Contract,104.55,0,1,Canceled,19/10/2019,0.3,12.99
"City Hotel",1,63,2019,November,46,10,0,3,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,89.53,0,1,Canceled,12/10/2019,0.3,12.99
"City Hotel",1,92,2019,November,46,10,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",9,NULL,0,Transient,72.25,0,2,Canceled,11/08/2019,0.3,12.99
"City Hotel",1,79,2019,November,46,13,0,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",60,NULL,69,Transient,75,0,0,Canceled,03/11/2019,0.3,12.99
"City Hotel",1,79,2019,November,46,13,0,2,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",60,NULL,69,Transient,70,0,0,Canceled,03/11/2019,0.3,12.99
"City Hotel",1,72,2019,November,46,13,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,1,Canceled,28/10/2019,0.3,12.99
"City Hotel",1,212,2019,November,46,14,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,72.25,0,1,Canceled,21/09/2019,0.1,12.99
"City Hotel",1,75,2019,November,47,15,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,2,Canceled,31/10/2019,0.3,12.99
"City Hotel",1,77,2019,November,47,16,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,2,Canceled,28/09/2019,0.3,12.99
"City Hotel",1,94,2019,November,47,17,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,72.25,0,0,Canceled,10/11/2019,0.3,12.99
"City Hotel",1,74,2019,November,47,17,0,3,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,63.75,0,1,Canceled,16/11/2019,0.3,12.99
"City Hotel",1,89,2019,November,47,17,0,3,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient-Party,63.75,0,1,Canceled,16/11/2019,0.3,12.99
"City Hotel",1,140,2019,November,47,18,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",29,NULL,87,Transient-Party,75,0,0,Canceled,12/11/2019,0.1,12.99
"City Hotel",1,140,2019,November,47,18,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",29,NULL,87,Transient-Party,75,0,0,Canceled,17/11/2019,0.1,12.99
"City Hotel",1,90,2019,November,47,20,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,72.25,0,1,Canceled,28/10/2019,0.3,12.99
"City Hotel",1,98,2019,November,48,23,1,2,1,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",37,NULL,0,Transient-Party,84,0,0,Canceled,14/09/2019,0.1,21.99
"City Hotel",1,98,2019,November,48,23,1,2,1,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",37,NULL,0,Transient-Party,84,0,0,Canceled,18/11/2019,0.1,21.99
"City Hotel",1,89,2019,November,48,23,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,2,Canceled,26/10/2019,0.3,12.99
"City Hotel",1,98,2019,November,48,23,1,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",37,NULL,0,Transient-Party,70,0,0,Canceled,19/11/2019,0.1,12.99
"City Hotel",1,98,2019,November,48,23,1,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,"No Deposit",37,NULL,0,Transient-Party,70,0,0,Canceled,19/11/2019,0.1,12.99
"City Hotel",1,98,2019,November,48,23,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,"No Deposit",37,NULL,0,Transient-Party,75,0,0,Canceled,23/11/2019,0.1,12.99
"City Hotel",1,0,2019,November,48,24,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",37,NULL,0,Transient,70,0,0,Canceled,24/11/2019,0.1,12.99
"City Hotel",1,0,2019,November,48,24,0,5,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",37,NULL,0,Transient,70,0,0,Canceled,24/11/2019,0.1,12.99
"City Hotel",1,77,2019,November,48,25,0,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,"No Deposit",14,NULL,0,Transient,127.5,0,0,Canceled,17/09/2019,0.1,12.99
"City Hotel",1,105,2019,November,48,26,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,3,Canceled,13/11/2019,0.3,12.99
"City Hotel",1,92,2019,November,48,26,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,1,Canceled,28/10/2019,0.3,12.99
"City Hotel",1,95,2019,November,48,27,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,1,Canceled,01/09/2019,0.3,12.99
"City Hotel",1,84,2019,November,48,27,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,64,0,0,Canceled,19/11/2019,0.1,12.99
"City Hotel",1,96,2019,November,48,28,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,1,Canceled,28/11/2019,0.3,12.99
"City Hotel",1,208,2019,November,48,28,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,72.25,0,1,Canceled,12/05/2019,0.3,12.99
"City Hotel",1,81,2019,November,49,28,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",9,NULL,0,Contract,85,0,1,Canceled,23/11/2019,0.3,12.99
"City Hotel",1,208,2019,December,49,1,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",9,NULL,0,Transient,72.25,0,1,Canceled,12/05/2019,0.3,12.99
"City Hotel",1,92,2019,December,49,1,4,15,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,63.75,0,1,Canceled,19/11/2019,0.3,12.99
"City Hotel",1,104,2019,December,49,3,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",55,NULL,0,Transient,75,0,0,Canceled,07/09/2019,0.3,12.99
"City Hotel",1,104,2019,December,49,3,0,3,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",55,NULL,0,Transient,65,0,0,Canceled,07/09/2019,0.3,12.99
"City Hotel",1,111,2019,December,49,3,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,1,Canceled,31/08/2019,0.3,12.99
"City Hotel",1,134,2019,December,49,4,2,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",3,NULL,91,Transient,65,0,0,Canceled,22/10/2019,0.3,12.99
"City Hotel",1,106,2019,December,49,4,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,2,Canceled,07/10/2019,0.3,12.99
"City Hotel",1,95,2019,December,49,4,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,2,Canceled,04/09/2019,0.3,12.99
"City Hotel",1,135,2019,December,49,5,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,51.4,0,0,Canceled,06/10/2019,0.1,12.99
"City Hotel",1,198,2019,December,49,5,2,1,3,0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",1,NULL,0,Transient,130.5,0,0,Canceled,23/10/2019,0.1,17.99
"City Hotel",1,198,2019,December,49,5,2,1,2,0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",1,NULL,0,Transient,90,0,0,Canceled,23/10/2019,0.1,17.99
"City Hotel",1,198,2019,December,49,5,2,1,1,0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",1,NULL,0,Transient,65,0,0,Canceled,23/10/2019,0.1,17.99
"City Hotel",1,102,2019,December,49,5,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,0,Canceled,02/10/2019,0.3,12.99
"City Hotel",1,101,2019,December,50,8,0,1,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,63.75,0,1,Canceled,03/12/2019,0.3,12.99
"City Hotel",1,106,2019,December,50,9,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",37,NULL,57,Transient,75,0,0,Canceled,21/10/2019,0.1,12.99
"City Hotel",1,106,2019,December,50,9,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",37,NULL,57,Transient,70,0,0,Canceled,21/10/2019,0.1,12.99
"City Hotel",1,110,2019,December,50,9,0,4,2,2,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,G,G,1,"No Deposit",56,NULL,69,Transient-Party,113.5,0,0,Canceled,26/11/2019,0.3,12.99
"City Hotel",1,125,2019,December,50,11,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,72.25,0,1,Canceled,26/11/2019,0.3,12.99
"City Hotel",1,6,2019,December,51,13,1,0,0,3,0,BB,PRT,"Online TA",TA/TO,0,0,0,B,B,0,"No Deposit",8,NULL,0,Transient-Party,104.25,0,1,Canceled,10/12/2019,0.3,12.99
"City Hotel",1,8,2019,December,51,13,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,B,B,0,"No Deposit",8,NULL,0,Transient-Party,104.25,0,1,Canceled,10/12/2019,0.3,12.99
"City Hotel",1,8,2019,December,51,15,0,3,2,2,0,BB,BRA,"Online TA",TA/TO,0,0,0,B,B,0,"No Deposit",9,NULL,0,Transient,160.83,0,0,Canceled,07/12/2019,0.3,12.99
"City Hotel",1,99,2019,December,51,15,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,1,Canceled,12/09/2019,0.3,12.99
"City Hotel",1,11,2019,December,51,16,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",14,NULL,0,Transient,95,0,0,Canceled,14/12/2019,0.1,12.99
"City Hotel",1,124,2019,December,51,17,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,72.25,0,1,Canceled,28/09/2019,0.3,12.99
"City Hotel",1,17,2019,December,51,18,0,2,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,87,0,1,Canceled,14/12/2019,0.3,12.99
"City Hotel",1,6,2019,December,51,18,1,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,87,0,0,Canceled,13/12/2019,0.3,12.99
"City Hotel",1,107,2019,December,51,18,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",7,NULL,0,Transient,55.63,0,0,Canceled,26/10/2019,0.3,12.99
"City Hotel",1,4,2019,December,51,19,0,1,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,B,B,0,"No Deposit",9,NULL,0,Transient,154.5,0,0,Canceled,15/12/2019,0.3,12.99
"City Hotel",1,102,2019,December,51,19,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,1,Canceled,02/11/2019,0.3,12.99
"City Hotel",1,10,2019,December,52,23,0,4,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,87,0,0,Canceled,13/12/2019,0.3,12.99
"City Hotel",1,12,2019,December,52,24,0,2,2,0,0,BB,BEL,"Online TA",TA/TO,0,0,0,B,B,1,"No Deposit",9,NULL,0,Transient-Party,77.25,0,1,Canceled,12/12/2019,0.3,12.99
"City Hotel",1,12,2019,December,52,24,0,2,0,2,0,BB,BEL,"Online TA",TA/TO,0,0,0,B,B,0,"No Deposit",9,NULL,0,Transient-Party,77.25,0,1,Canceled,19/12/2019,0.3,12.99
"City Hotel",1,115,2019,December,52,24,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,1,Canceled,08/12/2019,0.3,12.99
"City Hotel",1,18,2019,December,52,26,2,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,97,0,0,Canceled,20/12/2019,0.3,12.99
"City Hotel",1,14,2019,December,52,26,2,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,99.5,0,0,Canceled,13/12/2019,0.3,12.99
"City Hotel",1,14,2019,December,53,27,2,2,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient-Party,107,0,0,Canceled,13/12/2019,0.3,12.99
"City Hotel",1,133,2019,December,53,28,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",8,NULL,0,Transient,72.25,0,1,Canceled,23/11/2019,0.3,12.99
"City Hotel",1,114,2019,December,53,28,1,4,3,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",8,NULL,0,Transient,109.8,0,2,Canceled,10/09/2019,0.3,12.99
"City Hotel",1,17,2019,December,53,28,1,5,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,125.33,0,0,Canceled,14/12/2019,0.3,12.99
"City Hotel",1,119,2019,December,53,28,2,5,2,0,0,SC,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",11,NULL,0,Transient,46.51,0,1,Canceled,26/12/2019,0.3,35
"City Hotel",1,118,2019,December,53,28,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",8,NULL,0,Transient,110.8,0,2,Canceled,28/12/2019,0.3,12.99
"City Hotel",1,5,2019,December,53,28,0,1,1,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,111,0,0,Canceled,25/12/2019,0.3,12.99
"City Hotel",1,146,2019,December,53,28,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",21,NULL,99,Transient-Party,85,0,0,Canceled,23/11/2019,0.3,12.99
"City Hotel",1,8,2019,December,53,28,0,3,2,0,0,BB,BRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,142.67,0,0,Canceled,25/12/2019,0.3,12.99
"City Hotel",1,146,2019,December,53,28,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",21,NULL,99,Transient-Party,85,0,0,Canceled,30/11/2019,0.3,12.99
"City Hotel",1,147,2019,December,53,28,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Contract,72.25,0,2,Canceled,05/08/2019,0.3,12.99
"City Hotel",1,123,2019,December,53,28,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,72.25,0,2,Canceled,28/12/2019,0.3,12.99
"City Hotel",1,208,2019,December,53,28,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",8,NULL,0,Transient,75.44,0,0,Canceled,20/08/2019,0.3,12.99
"City Hotel",1,197,2019,December,53,28,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",8,NULL,0,Transient,110.43,0,0,Canceled,20/08/2019,0.3,12.99
"City Hotel",1,140,2019,December,53,28,0,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",3,NULL,0,Transient,70,0,0,Canceled,19/10/2019,0.3,12.99
"City Hotel",1,22,2019,December,53,28,0,5,2,2,0,BB,ESP,"Online TA",TA/TO,0,0,0,F,F,8,"No Deposit",9,NULL,0,Transient,199,0,0,Canceled,25/12/2019,0.3,12.99
"City Hotel",1,4,2019,December,53,30,0,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,137,0,1,Canceled,27/12/2019,0.3,12.99
"City Hotel",1,160,2019,December,53,30,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",3,NULL,111,Transient-Party,70,0,0,Canceled,23/12/2019,0.3,12.99
"City Hotel",1,11,2019,December,53,30,0,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,129.5,0,0,Canceled,19/12/2019,0.3,12.99
"City Hotel",1,148,2019,December,53,30,1,4,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"Non Refund",21,NULL,79,Transient,67,0,0,Canceled,11/11/2019,0.3,12.99
"City Hotel",1,15,2019,December,53,30,1,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,123,0,2,Canceled,25/12/2019,0.3,12.99
"City Hotel",1,12,2019,December,53,30,2,4,2,0,0,BB,BRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,118.67,0,0,Canceled,25/12/2019,0.3,12.99
"City Hotel",1,22,2019,December,53,31,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,146,0,0,Canceled,20/12/2019,0.3,12.99
"City Hotel",1,4,2019,December,53,31,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,127,0,2,Canceled,29/12/2019,0.3,12.99
"City Hotel",1,148,2019,December,53,31,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"Non Refund",1,NULL,98,Transient,77.5,0,0,Canceled,11/11/2019,0.1,12.99
"City Hotel",1,28,2019,December,53,31,0,3,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,130.33,0,0,Canceled,19/12/2019,0.3,12.99
"City Hotel",1,265,2019,July,28,9,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,21,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62.8,0,0,Canceled,17/10/2014,0.1,12.99
"City Hotel",1,258,2019,July,27,2,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62.8,0,0,Canceled,17/10/2014,0.1,12.99
"City Hotel",1,265,2019,July,28,9,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62.8,0,0,Canceled,17/10/2014,0.1,12.99
"City Hotel",1,272,2019,July,29,16,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62.8,0,0,Canceled,17/10/2014,0.1,12.99
"City Hotel",1,279,2019,July,30,23,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62.8,0,0,Canceled,17/10/2014,0.1,12.99
"City Hotel",1,286,2019,July,31,30,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62.8,0,0,Canceled,17/10/2014,0.1,12.99
"City Hotel",1,300,2019,August,33,13,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62.8,0,0,Canceled,17/10/2014,0.1,12.99
"City Hotel",1,307,2019,August,34,20,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62.8,0,0,Canceled,17/10/2014,0.1,12.99
"City Hotel",1,314,2019,August,35,27,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62.8,0,0,Canceled,17/10/2014,0.1,12.99
"City Hotel",1,258,2019,July,27,2,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,2,0,A,A,0,"No Deposit",1,NULL,0,Contract,62,0,0,Canceled,01/01/2019,0.1,12.99
"City Hotel",1,321,2019,September,36,3,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,2,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62.8,0,0,Canceled,17/10/2014,0.1,12.99
"City Hotel",1,321,2019,September,36,3,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,"No Deposit",1,NULL,0,Transient-Party,62.8,0,0,Canceled,17/10/2014,0.1,12.99
"City Hotel",1,258,2019,July,27,2,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,"No Deposit",1,NULL,0,Contract,62,0,0,Canceled,01/01/2019,0.1,12.99
"City Hotel",1,265,2019,July,28,9,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,"No Deposit",1,NULL,0,Contract,62,0,0,Canceled,01/01/2019,0.1,12.99
"City Hotel",1,272,2019,July,29,16,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,"No Deposit",1,NULL,0,Contract,62,0,0,Canceled,01/01/2019,0.1,12.99
"City Hotel",1,279,2019,July,30,23,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,"No Deposit",1,NULL,0,Contract,62,0,0,Canceled,01/01/2019,0.1,12.99
"City Hotel",1,286,2019,July,31,30,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,"Non Refund",1,NULL,0,Contract,62,0,0,Canceled,01/01/2019,0.1,12.99
"City Hotel",1,293,2019,August,32,6,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,"Non Refund",1,NULL,0,Contract,62,0,0,Canceled,01/01/2019,0.1,12.99
"City Hotel",1,300,2019,August,33,13,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,"Non Refund",1,NULL,0,Contract,62,0,0,Canceled,01/01/2019,0.1,12.99
"City Hotel",1,307,2019,August,34,20,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,"Non Refund",1,NULL,0,Contract,62,0,0,Canceled,01/01/2019,0.1,12.99
"City Hotel",1,314,2019,August,35,27,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,"Non Refund",1,NULL,0,Contract,62,0,0,Canceled,01/01/2019,0.1,12.99
